Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad
63.66374784384844,45.40001491233259,50229.37929961548,117.98437671774332,Profound real-time help-desk,Lake Derrickstad,Female,Austria,2023-09-10 14:08:51,0
50.81771749332956,40.02276202657319,65097.85280555331,184.76096682001852,Persevering dynamic analyzer,East Stevenview,Male,Brunei Darussalam,2022-07-29 22:57:07,1
74.28177287129576,36.078992753334354,47413.59686793258,207.45161784553414,Public-key disintermediate conglomeration,South Kelly,Male,Palestinian Territory,2021-06-20 02:40:38,1
64.04925836494051,46.932007814687054,54528.49123082078,185.33941799987295,Multi-layered stable Graphic Interface,Jonesfort,Male,Hong Kong,2024-01-20 15:12:26,1
77.24893720265123,19.86623026161526,64613.915056919985,63.12161928804122,Synergized methodical knowledgebase,West Cynthia,Female,Iraq,2020-04-18 12:37:10,0
52.49853348289085,44.34933800470716,47960.17462005175,187.25255031912567,Re-contextualized client-driven website,Hansenburgh,Male,Ireland,2023-03-07 16:22:28,1
63.54973120423529,34.087098180256696,62979.409401623794,199.94460590447483,Ameliorated disintermediate adapter,New Hannah,Female,Italy,2024-06-15 10:46:15,0
79.58613197917342,23.16683472306353,61061.682047240014,127.64804864794381,Customizable non-volatile migration,Adamside,Female,France,2022-06-18 06:46:38,1
60.89162122686032,29.535620451694133,74244.41571963788,217.0733891304859,Face-to-face zero administration leverage,West Ericview,Female,Uzbekistan,2025-08-29 21:37:23,1
87.78308957651741,40.08062299833363,37785.121834039135,228.69004824777198,Progressive maximized time-frame,Whitneyhaven,Female,Guernsey,2020-10-04 07:24:33,0
41.39976164827935,27.333602147182987,41528.13292545841,175.9911042982416,Seamless transitional process improvement,East Williamshire,Male,Djibouti,2023-01-01 12:09:45,1
64.77539523956777,38.60978544436169,46927.554433641606,150.5729099085473,Progressive radical application,North Thomasstad,Male,India,2024-01-03 21:56:18,0
47.980122544947534,32.45089871393377,68219.62519725134,183.8899218066795,Automated multi-state alliance,Munoztown,Female,Saint Helena,2024-01-30 15:19:07,1
43.308623260347964,18.25998578257318,43250.13554858735,128.68566865668274,Function-based full-range initiative,West Curtisville,Female,Poland,2022-09-02 12:03:01,1
74.32366833552285,23.103080839277226,53889.12379702985,173.6222417665516,Centralized local projection,South Williamstad,Female,Equatorial Guinea,2020-04-25 17:46:44,0
51.35022084971003,34.66704032059763,38584.84197279239,269.4584979534107,Integrated didactic Local Area Network,North Jodistad,Female,Montenegro,2024-12-28 16:18:33,0
84.94364930676936,44.20259580509796,28692.826321142762,100.04193077306734,Proactive multi-state software,Harveymouth,Male,Algeria,2024-09-08 17:07:31,0
40.24022435727352,38.58848759199935,58621.13299805051,125.04863865697956,Ergonomic 6thgeneration framework,Robertsville,Male,Netherlands,2022-02-20 14:12:32,0
62.729400741108016,32.73851264629217,53566.403263786044,185.4686425601463,Synergized scalable function,Lake Michaelfurt,Male,Senegal,2021-11-02 21:02:16,0
53.938886967229166,33.89974891785052,61440.22450115934,232.08845392633958,Balanced full-range archive,North Timothy,Male,Netherlands,2024-10-23 00:37:37,0
39.077705772912495,35.40147703158473,41085.802046455276,83.76797673638019,Intuitive 24hour alliance,Port Felicia,Female,Comoros,2022-05-10 22:08:35,0
51.37219689135717,42.14297679776455,40667.19317351684,221.14744105459835,Vision-oriented national array,South Tamaraside,Female,Madagascar,2020-02-12 09:05:28,1
29.308756034289367,41.00118504158267,47981.76320511587,261.00333907345595,Organized asynchronous moderator,Hicksbury,Female,Sri Lanka,2023-06-02 04:16:49,0
51.714235204843945,39.55122929864268,74263.53221175168,193.20224700195038,Synergized 24/7 structure,Martinezmouth,Male,Djibouti,2021-10-28 18:55:40,1
89.52254278173538,46.92793396261831,69779.59871284662,201.89065414412428,Inverse uniform interface,Lake Williammouth,Male,Saint Barthelemy,2025-02-11 02:34:12,1
75.99909680577449,44.433146015530056,41676.409998503426,226.60696455405846,Networked transitional open system,Port Philip,Male,Philippines,2021-04-27 22:47:37,0
80.49288975373892,36.240937825122714,44766.777215794114,163.0040406673796,Digitized zero-defect synergy,New Thomasland,Female,Kyrgyz Republic,2022-06-29 06:35:11,0
46.07556947119734,32.37271410903708,42475.897615488546,185.54681017128186,Quality-focused logistical productivity,Lake Chadport,Female,Slovenia,2025-01-20 13:48:44,1
73.86999222746857,31.23927294854096,54540.99214179911,142.45909380855838,Mandatory 24hour function,Arnoldfurt,Male,Niger,2024-12-26 19:15:23,1
24.131719729565873,24.259041034476002,66191.842740311,201.27611270281233,Business-focused stable concept,North Theresa,Male,Kiribati,2023-05-08 15:26:51,0
67.46181753045349,36.42378178246433,49400.85555598073,186.9541627386337,Switchable hybrid product,South Thomas,Female,Singapore,2021-10-26 19:32:46,0
68.3689985043654,28.789643999958194,34797.90887221571,134.77747471137567,Fully-configurable composite database,South Kennethchester,Male,Tonga,2024-09-13 00:26:10,1
75.96349549065052,37.25640369143125,57858.37183090188,218.19308611964863,Synergistic intangible neural-net,Danielchester,Female,Belarus,2020-07-20 09:45:46,1
71.4429659715986,46.042324668317065,30177.052274686794,141.67641937721442,Multi-layered scalable system engine,Port Nicholas,Female,Saint Helena,2024-11-10 10:40:38,0
50.00735585254375,32.280586566818094,54757.838622489355,197.47238581425418,Re-engineered full-range core,Bryantfurt,Male,Brazil,2020-12-28 22:55:20,0
54.70686512051447,32.18468063916622,82641.92441946972,191.4081612404289,Inverse heuristic architecture,Mitchellstad,Female,Venezuela,2021-05-21 05:31:23,0
76.19499028394567,46.8697533541166,67845.99367813734,140.95652380194292,Multi-layered motivating utilization,Maddenview,Male,Japan,2022-03-29 14:48:13,0
68.48056239455171,37.63898805435965,52332.2674309145,254.37555254882773,Up-sized zero tolerance flexibility,South Elaine,Male,Russian Federation,2023-01-25 11:08:40,1
68.80619652618849,48.86897068602991,38840.156182870465,124.5109184363646,Compatible optimal Internet solution,Hardinborough,Male,Haiti,2020-03-08 05:16:28,0
53.885113221130375,34.83602580559588,45765.987853303384,248.2728776271091,Fundamental impactful protocol,Hoville,Male,Senegal,2024-08-29 00:18:21,1
51.99685245239423,47.623805269953074,76749.12743630224,253.15053634570148,Advanced 3rdgeneration Local Area Network,New Stephanieburgh,Female,Dominican Republic,2021-06-20 04:08:56,0
88.17126573072838,37.427745348165445,50817.63817817757,147.84667134343272,Devolved analyzing leverage,Hallside,Male,Tunisia,2023-02-13 21:31:24,1
38.36772979616039,36.89012769581445,50397.81089059476,250.0966190314184,Grass-roots human-resource process improvement,Ortegaton,Male,Turkmenistan,2020-03-02 03:07:38,0
49.801177288433664,41.72786084246104,57166.17425663168,113.15326915022578,Networked mobile customer loyalty,South Gwendolynfort,Female,Turkmenistan,2024-12-04 00:44:39,1
91.86413913031322,34.346144070220326,32795.3640176075,111.56218699532226,Grass-roots grid-enabled hierarchy,Ryanborough,Male,Oman,2020-09-27 02:55:50,0
54.56794783839653,29.36307399072971,53111.55605137156,155.56889243183872,Optional foreground initiative,South Brian,Female,Ecuador,2023-07-03 10:42:55,0
65.8685462147535,45.96454389138989,77174.22860645081,183.69682282015623,Synchronized analyzing circuit,Johnville,Female,Bahrain,2025-02-22 23:46:22,1
68.91492719727226,31.943182411508136,74002.88587601668,192.42035567531173,Organized clear-thinking system engine,Lake Thomas,Male,Guyana,2024-12-01 05:35:06,0
51.830885696072286,23.2489542320033,74831.9956877234,201.56732963179522,Cross-group solution-oriented initiative,West Michael,Female,Mexico,2023-08-15 16:30:39,0
32.83586079557024,50.19098237546948,61444.4607164905,227.91456896488341,Secured human-resource benchmark,Grimeschester,Male,Germany,2024-10-03 17:55:10,1
60.46729005702058,33.863683299686784,61069.38964557465,156.22931208365463,Extended context-sensitive open architecture,Kennedyview,Female,Benin,2020-03-07 17:15:06,1
55.888522502693334,39.6931714188139,58341.33292800414,213.093587400691,Cross-group 4thgeneration groupware,Hodgesview,Female,Tuvalu,2024-12-12 02:14:59,0
66.34973796510391,34.55786843008037,42122.05729831396,198.2181632207776,Advanced mobile info-mediaries,West Michaelview,Female,Gabon,2023-06-21 09:29:14,0
62.82003939462476,29.494729991271193,44794.2364206949,218.7128130986215,Future-proofed uniform array,Hollyhaven,Female,Haiti,2024-05-04 23:39:23,0
62.12013909356752,46.164073635922236,53534.3981102638,201.56858246073952,Pre-emptive methodical standardization,Moralesland,Female,France,2022-06-25 19:27:32,1
48.51908104937145,38.26909428458873,46942.256585142844,107.52309258041717,Expanded directional orchestration,Lake Maria,Female,Antigua and Barbuda,2024-07-13 11:04:49,0
57.377781375090805,37.400301681316,44458.58578049453,132.84528762241877,Function-based object-oriented infrastructure,Lake Bryan,Female,Palau,2022-01-05 02:25:21,1
63.14583492239597,34.939768422142585,47313.56038809386,208.4833965517785,Exclusive global groupware,South Bryanview,Female,Morocco,2021-01-18 18:05:30,0
67.78391340088731,28.909275091576465,55641.60254232164,154.621264603014,Re-engineered well-modulated analyzer,Taylormouth,Female,Guatemala,2022-09-04 10:34:17,1
57.518844208334706,40.93479948916463,43477.62780179202,139.03113662539454,Optimized fault-tolerant utilization,North Tomborough,Male,Maldives,2020-08-15 11:39:15,0
61.58565604006062,38.21626873222226,53437.83009679067,185.1369135124871,Multi-tiered fault-tolerant software,New Matthewshire,Female,Indonesia,2021-04-14 00:48:47,0
62.85149344699983,39.36036169494489,71430.80687764184,102.54224215603372,Progressive human-resource utilization,North Elizabeth,Male,Latvia,2020-11-20 01:53:52,0
72.41072958359504,46.292163339695115,50316.75602411667,153.72041701824736,Managed executive strategy,North Willie,Male,Romania,2021-09-19 22:07:58,0
68.06219316804058,37.870195383653105,52670.6528933586,176.81852493249085,Object-based multi-tasking Local Area Network,East Thomas,Male,United States Minor Outlying Islands,2025-02-22 13:52:12,0
60.29652404066927,41.753474663607506,44516.97952518005,187.39066537291706,Cloned interactive architecture,Deniseton,Female,Faroe Islands,2020-05-10 19:35:34,1
81.85047187715519,25.28894504946019,45249.35586780406,195.06960410187529,Quality-focused full-range application,Davidhaven,Male,Sao Tome and Principe,2022-02-14 23:41:47,0
47.00511773556909,38.534760258952225,57126.10256671756,146.5741858255689,Reactive user-facing ability,East Soniaside,Female,Grenada,2025-09-12 04:24:11,0
57.97152272609152,27.344248450880688,52427.77003549429,210.76141282798926,Programmable context-sensitive standardization,Nicholeborough,Female,Aruba,2021-04-04 16:23:55,0
80.27246451260922,26.562205491828138,53051.90096810621,194.06648828057627,Exclusive context-sensitive benchmark,Davidchester,Male,Honduras,2022-10-01 05:34:05,1
76.86543880680412,26.675551477707565,82221.26258796117,172.39309967612013,Organic demand-driven hub,Dawnhaven,Male,Senegal,2022-08-16 18:21:50,1
49.88287988229071,35.07916083894881,38923.24907272725,170.04473572414682,Fully-configurable asynchronous challenge,West Carolynport,Female,Serbia,2025-01-07 05:26:28,1
32.743067634102076,26.5675968023541,44643.896897600935,232.37559159192725,Streamlined human-resource circuit,Lake Lukechester,Female,Nigeria,2024-07-22 09:44:28,1
54.93030650951759,39.975290426320385,47220.726442668056,201.62112513193256,Innovative executive time-frame,Adrianaport,Female,Sudan,2023-06-16 07:35:42,1
60.90232127728745,31.698340397103223,69988.6069443459,162.95368635488137,Compatible web-enabled projection,Katherinefort,Female,Guadeloupe,2022-04-16 11:16:13,0
31.535541337946913,35.95494224913646,49298.00809371786,191.84622273488566,Centralized scalable task-force,New Natashaland,Male,Comoros,2021-01-30 17:07:00,1
59.609546253253484,41.05005790976387,50155.991921989444,141.64285388338726,Team-oriented bifurcated standardization,Mitchellshire,Male,Guernsey,2020-04-14 11:51:01,1
40.62087440055497,47.40056318532694,52409.49579286973,127.46502092147567,Up-sized dedicated complexity,Michelleport,Female,Austria,2020-05-19 02:16:26,0
70.66176942530309,50.83494296702658,45779.4401677883,211.8798599699169,Pre-emptive modular hub,Port Cory,Male,Czech Republic,2022-03-06 06:59:27,0
66.64227225921894,50.36127580561044,46264.50204382117,187.22741412539514,Decentralized composite open system,West Cheryl,Male,Mexico,2025-03-06 14:32:37,1
57.20884030448791,36.82893388248959,56026.46876174211,125.84714109125414,Stand-alone maximized instruction set,Joneschester,Female,Iceland,2025-07-20 09:18:50,1
47.15127443661378,41.4046252845736,33230.74814659179,163.79975721551983,Integrated needs-based array,New Melissa,Female,French Polynesia,2025-10-20 17:23:43,0
61.02943965555591,27.091071728884067,51580.80442831578,250.26730763121145,Total systematic capacity,Port Charlenemouth,Male,Malaysia,2023-10-03 10:56:38,0
48.68932189320173,28.850676207212214,64647.655749876925,230.50183513761306,Sharable disintermediate matrices,Port Johnside,Female,Czech Republic,2021-11-09 09:25:09,1
45.95224588723667,53.426326567519254,34855.08488182395,153.42738766827839,Devolved mission-critical neural-net,Melissashire,Female,Nigeria,2022-02-11 15:01:37,0
76.19305587610911,30.51573593533157,46594.6368592378,153.0849122479701,Synergized logistical algorithm,Zacharyberg,Male,Venezuela,2024-02-12 13:49:20,1
80.36593583904266,22.978444304729685,73732.41163074615,176.19386863286275,Visionary leadingedge initiative,Huntville,Male,Latvia,2023-10-14 08:49:22,1
88.25777436877368,31.899494733776823,56862.908977408224,123.73231516184765,Multi-tiered client-driven software,South Ashleyberg,Male,Poland,2021-06-28 17:22:50,0
62.31977995496844,40.63165715896551,46377.13642525536,153.71606774226552,Assimilated object-oriented budgetary management,West Joseport,Female,Reunion,2021-01-11 21:45:55,1
61.05449077905394,18.018091949517295,71078.40369036682,230.68034121762759,Multi-tiered transitional core,Lake Sarah,Female,Ecuador,2024-08-21 11:16:34,0
74.02274824682074,36.944975975783265,49365.65124806917,170.56779756594136,Vision-oriented zero-defect algorithm,Tonyaland,Male,Qatar,2023-07-08 07:32:07,1
63.549244955136636,43.55930086389618,67117.09880960335,194.2145837410614,Quality-focused demand-driven archive,Allenmouth,Male,Saint Martin,2021-07-11 03:55:00,0
63.8100316801151,27.882277306445026,78554.84364359922,167.72838046731516,Quality-focused bi-directional pricing structure,West Amy,Male,Reunion,2024-11-02 02:02:21,1
53.85850202651633,27.97006372611736,60310.888306888344,123.63659255762465,Robust non-volatile hierarchy,Ginaview,Male,Bangladesh,2023-03-13 10:12:07,1
39.76035304982422,29.81151076536282,63668.448771539915,163.23667826447817,Profit-focused fault-tolerant superstructure,Port Morganberg,Female,Solomon Islands,2024-04-18 23:52:27,0
70.0320304565939,25.50497465067925,33793.713421407716,203.776768240666,Realigned didactic task-force,Port Johnborough,Male,Solomon Islands,2020-12-07 10:13:59,1
60.21540356779147,44.55148169187491,34372.89233472971,142.97587452141966,Versatile discrete ability,Brittneyview,Male,Saudi Arabia,2020-11-09 22:07:23,0
53.75034794453592,36.35826590307293,38164.26981599132,175.24784655435317,Intuitive bandwidth-monitored matrix,Taylorfort,Female,Ukraine,2023-02-15 21:47:14,1
84.5045481073993,21.204890664514608,68151.04963458896,142.94436811908287,Future-proofed methodical hub,West Janet,Male,Costa Rica,2020-02-28 04:18:42,0
84.56672703757778,47.27815934965561,57638.670253033786,237.19970510492823,Open-architected holistic ability,Muellerstad,Male,Isle of Man,2020-02-02 15:26:20,1
73.5433243496625,28.133239407891928,38868.56880476589,242.15551626391562,Enterprise-wide upward-trending Graphic Interface,Lake Nicholas,Female,Dominica,2023-03-26 04:58:08,1
