Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad,Hour,Day,Month
90.97,24.0,52252.91,182.2,Up-sized 6thgeneration moratorium,477,0,13,2016-02-02 08:55:26,0,8,2,2
75.55,36.0,59240.24,204.56,Operative stable moderator,56,1,162,2016-07-08 03:47:41,0,3,8,7
80.3,37.0,39031.89,205.84,Managed 6thgeneration hierarchy,379,1,128,2016-06-05 07:54:30,1,7,5,6
51.24,36.0,61610.05,140.46,Versatile transitional monitoring,316,0,9,2016-01-16 23:37:51,1,23,16,1
73.72,36.0,76003.47,140.46,Versatile transitional monitoring,396,0,191,2016-02-17 20:22:49,1,20,17,2
55.6,35.0,42993.48,161.16,Total cohesive moratorium,512,1,1,2016-01-26 02:47:17,1,2,26,1
71.84,31.0,56180.93,131.29,Optimized coherent Internet solution,118,0,117,2016-07-08 17:14:01,0,17,8,7
79.44,52.0,73049.3,178.92,Horizontal client-server database,234,1,42,2016-01-18 02:51:13,0,2,18,1
67.69,40.0,53898.89,130.86,Visionary asymmetric encryption,76,1,53,2016-04-22 00:28:18,1,0,22,4
82.07,50.0,72325.91,123.13,Realigned content-based leverage,321,1,79,2016-02-23 13:55:48,1,13,23,2
68.88,23.0,60514.05,222.87,Function-based transitional complexity,136,0,163,2016-02-15 16:52:04,1,16,15,2
80.3,52.0,45632.51,113.8,Streamlined homogeneous analyzer,464,0,128,2016-04-04 20:01:12,1,20,4,4
54.88,22.0,31215.88,121.07,Profit-focused secondary portal,401,0,197,2016-04-17 21:39:11,0,21,17,4
42.04,29.0,68448.94,195.69,Managed client-server access,336,1,9,2016-01-05 16:26:44,0,16,5,1
40.04,34.0,34191.23,160.03,Cloned explicit middleware,182,1,50,2016-03-11 00:05:48,0,0,11,3
78.84,35.0,25603.93,236.87,User-centric intangible contingency,516,0,192,2016-02-22 07:04:05,0,7,22,2
65.07,34.0,59785.94,160.03,Cloned explicit middleware,124,0,188,2016-03-11 00:05:48,0,0,11,3
80.31,23.0,55121.65,172.81,Realigned systematic function,136,0,166,2016-02-08 07:33:22,0,7,8,2
59.22,37.0,39031.89,109.29,Seamless cohesive conglomeration,415,1,9,2016-02-28 23:21:22,1,23,28,2
82.07,50.0,43974.49,123.13,Team-oriented dynamic forecast,250,0,185,2016-01-09 04:53:22,1,4,9,1
66.08,34.0,59785.94,160.03,Function-based incremental standardization,147,0,188,2016-03-11 00:05:48,0,0,11,3
86.06,35.0,42696.67,140.15,Upgradable optimizing toolset,510,1,119,2016-03-04 10:13:48,1,10,4,3
55.6,54.0,48867.36,182.2,Virtual scalable secured line,477,0,73,2016-03-31 20:55:22,1,20,31,3
75.55,36.0,70592.81,140.46,Managed grid-enabled standardization,181,1,81,2016-07-08 03:47:41,0,3,8,7
44.78,43.0,73538.09,121.28,Polarized tangible collaboration,355,0,14,2016-05-09 21:54:38,1,21,9,5
39.96,25.0,50671.6,241.03,Business-focused real-time toolset,117,1,81,2016-04-07 15:18:10,0,15,7,4
81.98,34.0,59785.94,160.03,Cloned explicit middleware,182,1,126,2016-03-11 00:05:48,0,0,11,3
78.6,34.0,59785.94,203.44,Cloned explicit middleware,284,0,188,2016-02-27 08:52:50,0,8,27,2
46.61,50.0,57868.44,122.31,Reverse-engineered maximized focus group,308,0,14,2016-05-09 21:54:38,1,21,9,5
89.05,42.0,57868.44,146.8,Enhanced optimizing website,136,0,44,2016-05-19 14:30:17,1,14,19,5
90.75,23.0,52182.23,172.81,Team-oriented executive core,136,0,44,2016-02-15 16:52:04,0,16,15,2
79.54,32.0,76246.96,144.77,Business-focused transitional solution,194,1,20,2016-01-09 03:45:19,0,3,9,1
40.47,35.0,69285.69,236.87,Optional multi-state hardware,516,0,192,2016-07-18 01:36:37,0,1,18,7
80.51,28.0,57739.03,200.28,Synchronized user-facing core,177,1,105,2016-07-03 12:57:03,0,12,3,7
80.46,25.0,50506.44,202.18,Digitized contextually-based product,461,0,196,2016-06-21 14:32:32,0,14,21,6
80.3,49.0,45632.51,113.8,Streamlined homogeneous analyzer,464,0,128,2016-04-04 20:01:12,1,20,4,4
43.49,37.0,58235.21,193.29,Decentralized needs-based analyzer,241,1,52,2016-03-23 21:06:51,0,21,23,3
55.6,31.0,55121.65,204.79,Business-focused real-time toolset,344,1,166,2016-05-19 11:16:59,0,11,19,5
89.05,44.0,57846.68,187.76,Fully-configurable neutral open system,308,0,25,2016-04-04 18:36:59,1,18,4,4
36.08,25.0,50506.44,241.03,Pre-emptive next generation Internet solution,225,1,64,2016-04-07 15:18:10,0,15,7,4
46.61,50.0,57868.44,123.13,Team-oriented dynamic forecast,79,1,79,2016-02-23 13:55:48,1,13,23,2
82.07,22.0,67058.72,121.07,Digitized contextually-based product,41,0,10,2016-07-03 04:11:40,0,4,3,7
82.73,51.0,74535.94,130.41,Function-based incremental standardization,471,0,197,2016-06-26 04:22:26,1,4,26,6
75.84,45.0,74903.41,174.88,Enhanced homogeneous moderator,118,1,192,2016-03-05 12:03:41,1,12,5,3
81.22,41.0,70492.6,244.91,Sharable reciprocal project,435,1,155,2016-02-06 17:48:28,0,17,6,2
66.4,23.0,57846.68,126.39,Managed disintermediate capability,136,0,35,2016-05-19 14:30:17,1,14,19,5
76.77,39.0,52520.75,124.44,Intuitive exuding service-desk,293,0,107,2016-01-03 07:13:53,0,7,3,1
43.49,37.0,63649.04,158.56,Cloned object-oriented benchmark,260,1,9,2016-06-20 14:20:52,1,14,20,6
62.26,29.0,72203.96,216.49,Front-line dynamic model,161,1,2,2016-03-15 17:33:15,0,17,15,3
80.51,22.0,63363.04,139.34,Customizable modular Internet solution,41,1,94,2016-07-03 04:11:40,0,4,3,7
65.59,39.0,37334.78,109.29,Managed zero tolerance concept,460,1,187,2016-02-09 07:21:25,1,7,9,2
78.17,25.0,25686.34,141.89,Synergized intangible open system,283,1,86,2016-04-28 02:55:10,0,2,28,4
79.81,34.0,34191.23,190.12,Team-oriented transitional methodology,62,1,157,2016-02-27 08:52:50,1,8,27,2
80.47,38.0,57868.44,206.98,User-friendly grid-enabled analyzer,436,1,203,2016-04-22 02:07:01,1,2,22,4
46.61,42.0,43241.19,188.56,Enhanced optimizing website,136,1,35,2016-05-19 14:30:17,1,14,19,5
51.24,36.0,29398.61,140.46,Versatile transitional monitoring,316,0,75,2016-01-05 11:53:17,1,11,5,1
82.07,43.0,57868.44,125.22,Reverse-engineered maximized focus group,355,0,14,2016-04-17 21:39:11,1,21,17,4
65.59,31.0,59677.64,207.17,De-engineered tertiary secured line,344,1,166,2016-07-09 11:18:02,0,11,9,7
42.04,28.0,48335.2,258.62,Business-focused background synergy,506,0,9,2016-05-08 22:24:27,1,22,8,5
51.24,36.0,59240.24,140.46,Up-sized incremental encryption,73,0,75,2016-01-03 16:01:40,0,16,3,1
75.42,35.0,42696.67,140.15,Visionary maximized process improvement,185,1,119,2016-07-14 22:43:29,1,22,14,7
78.64,31.0,56180.93,248.23,Automated mobile model,229,0,41,2016-01-03 07:13:53,0,7,3,1
41.73,31.0,56180.93,207.17,Profound executive flexibility,269,1,166,2016-06-21 14:32:32,0,14,21,6
59.59,50.0,43974.49,123.13,Realigned content-based leverage,321,0,79,2016-04-04 07:07:46,1,7,4,4
69.17,45.0,31092.93,137.24,Enhanced homogeneous moderator,515,1,178,2016-03-05 12:03:41,1,12,5,3
56.57,26.0,35521.88,131.68,Upgradable directional system engine,406,0,46,2016-01-05 16:26:44,0,16,5,1
80.47,38.0,57868.44,122.04,Universal 24/7 implementation,436,1,203,2016-03-14 14:13:05,1,14,14,3
42.04,27.0,69646.35,193.29,Reduced bi-directional strategy,161,0,171,2016-07-03 04:11:40,0,4,3,7
81.75,33.0,49101.67,162.03,Synchronized multi-tasking ability,64,0,84,2016-06-10 11:31:33,0,11,10,6
47.74,40.0,62669.59,195.69,Upgradable optimizing toolset,109,1,147,2016-05-08 10:25:08,0,10,8,5
76.2,50.0,43974.49,123.13,Function-based context-sensitive secured line,27,1,187,2016-02-23 13:55:48,1,13,23,2
79.52,44.0,75769.82,157.04,Synchronized multi-tasking ability,407,0,94,2016-05-12 21:32:06,1,21,12,5
56.39,54.0,71157.05,184.94,Automated stable help-desk,97,1,119,2016-03-27 09:11:10,1,9,27,3
44.33,37.0,23936.86,140.15,Horizontal national architecture,260,0,118,2016-05-08 22:24:27,1,22,8,5
60.7,46.0,33951.63,229.22,Proactive actuating Graphical User Interface,421,1,147,2016-02-09 05:28:18,0,5,9,2
39.3,29.0,53431.35,126.97,Vision-oriented bifurcated contingency,512,0,191,2016-01-27 18:25:42,1,18,27,1
59.22,49.0,39031.89,195.69,Managed client-server access,464,1,9,2016-04-04 20:01:12,1,20,4,4
79.52,49.0,64564.07,187.76,Robust uniform framework,493,0,12,2016-03-08 18:00:43,1,18,8,3
55.6,39.0,61601.05,124.44,Intuitive exuding service-desk,105,0,13,2016-07-08 03:47:41,0,3,8,7
55.6,54.0,58677.69,161.16,Automated stable help-desk,506,0,119,2016-02-04 08:53:37,1,8,4,2
73.72,36.0,73882.91,140.46,Up-sized incremental encryption,316,0,104,2016-01-03 16:01:40,1,16,3,1
78.84,35.0,73889.99,226.54,Secured secondary superstructure,35,1,206,2016-07-02 20:23:15,0,20,2,7
86.06,32.0,55424.24,178.92,Business-focused transitional solution,234,1,66,2016-03-31 20:55:22,0,20,31,3
60.83,36.0,76003.47,115.26,Face-to-face analyzing encryption,15,1,116,2016-02-06 23:08:57,1,23,6,2
89.05,34.0,34191.23,191.14,Function-based incremental standardization,188,1,50,2016-03-11 00:05:48,0,0,11,3
65.77,41.0,64828.0,228.78,Front-line multi-state hub,136,1,33,2016-04-06 05:55:43,0,5,6,4
80.31,31.0,27262.51,207.17,Business-focused client-driven forecast,118,0,161,2016-06-10 10:11:00,0,10,10,6
44.78,48.0,53922.43,123.13,Vision-oriented attitude-oriented Internet solution,201,0,185,2016-04-21 09:30:35,1,9,21,4
82.07,55.0,57868.44,187.76,Function-based context-sensitive secured line,136,0,185,2016-04-21 09:30:35,1,9,21,4
78.51,36.0,76003.47,115.26,User-friendly grid-enabled analyzer,509,1,104,2016-01-03 16:01:40,1,16,3,1
81.58,41.0,63363.04,109.07,Optimized upward-trending productivity,76,1,187,2016-05-31 23:42:26,1,23,31,5
67.56,28.0,53058.91,180.88,Intuitive exuding service-desk,332,0,48,2016-01-05 11:53:17,0,11,5,1
59.22,32.0,55424.24,178.92,Business-focused transitional solution,234,1,99,2016-03-31 20:55:22,0,20,31,3
39.36,42.0,66025.11,243.61,Virtual 5thgeneration neural-net,136,1,44,2016-04-06 11:24:21,1,11,6,4
54.88,50.0,74543.81,122.31,Reverse-engineered maximized focus group,359,0,14,2016-05-09 21:54:38,1,21,9,5
51.24,54.0,38609.2,192.85,Virtual scalable secured line,114,0,28,2016-03-31 20:55:22,1,20,31,3
38.35,32.0,52736.33,230.18,Public-key bi-directional Graphical User Interface,393,1,10,2016-03-07 01:40:15,0,1,7,3
80.31,42.0,60514.05,238.58,Right-sized mobile initiative,136,0,44,2016-05-19 14:30:17,1,14,19,5
41.73,28.0,71222.4,139.01,Intuitive exuding service-desk,379,0,62,2016-04-24 07:20:16,0,7,24,4
55.6,32.0,55424.24,178.92,Versatile solution-oriented secured line,242,1,161,2016-06-09 21:43:05,1,21,9,6
37.45,31.0,56180.93,207.17,Optional full-range projection,360,0,72,2016-06-10 00:35:15,0,0,10,6
84.73,26.0,52968.22,129.88,Multi-channeled non-volatile website,24,1,187,2016-01-01 15:14:24,1,15,1,1
40.04,42.0,58151.87,199.43,Virtual 5thgeneration neural-net,458,1,44,2016-07-06 12:04:29,1,12,6,7
80.3,37.0,68448.94,158.56,Cross-group non-volatile secured line,464,0,9,2016-06-05 07:54:30,1,7,5,6
81.59,44.0,61039.13,190.17,Exclusive even-keeled moratorium,473,0,23,2016-02-19 20:49:27,0,20,19,2
86.06,32.0,55424.24,178.92,Business-focused transitional solution,234,1,20,2016-05-08 10:25:08,0,10,8,5
80.3,19.0,63430.33,113.53,Enterprise-wide local matrices,469,1,200,2016-06-12 21:21:53,0,21,12,6
36.56,40.0,27086.4,221.98,Self-enabling optimal initiative,519,1,56,2016-01-17 18:45:55,1,18,17,1
67.69,40.0,41232.89,120.06,Face-to-face even-keeled website,512,0,157,2016-02-28 23:21:22,1,23,28,2
82.07,50.0,52736.33,123.13,Realigned content-based leverage,27,1,79,2016-04-01 05:17:28,1,5,1,4
80.31,42.0,60514.05,207.17,Balanced empowering success,58,0,205,2016-02-26 01:18:44,0,1,26,2
61.22,45.0,46197.59,124.67,Secured 24hour policy,515,0,178,2016-02-11 04:37:34,1,4,11,2
74.65,31.0,31947.65,204.79,Polarized bifurcated array,203,0,29,2016-06-02 21:02:22,0,21,2,6
55.6,24.0,52252.91,219.94,Pre-emptive systematic budgetary management,16,0,75,2016-06-11 06:47:55,0,6,11,6
35.61,39.0,71455.62,258.62,Vision-oriented attitude-oriented Internet solution,512,0,191,2016-01-27 18:25:42,1,18,27,1
89.05,50.0,57868.44,123.13,Realigned content-based leverage,278,0,108,2016-04-04 07:07:46,1,7,4,4
44.46,33.0,43974.49,159.77,Virtual scalable secured line,27,0,138,2016-04-04 07:07:46,1,7,4,4
42.39,27.0,63879.72,248.12,Cloned incremental matrices,181,0,56,2016-03-07 20:02:51,0,20,7,3
71.9,29.0,72203.96,216.49,Front-line dynamic model,161,1,27,2016-01-16 16:40:30,0,16,16,1
44.11,30.0,70492.6,244.91,Business-focused transitional solution,3,1,20,2016-05-08 10:25:08,0,10,8,5
55.6,54.0,54286.1,230.18,Automated stable help-desk,427,0,162,2016-03-31 20:55:22,1,20,31,3
56.39,46.0,54286.1,253.48,Configurable tertiary capability,200,0,17,2016-04-06 14:16:52,1,14,6,4
81.58,41.0,50628.31,126.39,Synergistic reciprocal attitude,76,1,187,2016-05-13 11:57:12,1,11,13,5
73.72,35.0,66541.05,203.9,Optional multi-state hardware,363,1,93,2016-03-18 13:22:35,1,13,18,3
41.73,28.0,61840.26,217.37,Synchronized user-facing core,360,1,1,2016-05-28 12:20:15,0,12,28,5
70.39,27.0,68357.96,185.46,Configurable tertiary capability,375,0,162,2016-02-26 19:48:23,1,19,26,2
81.75,33.0,73941.91,215.18,Stand-alone well-modulated product,64,0,84,2016-06-10 11:31:33,0,11,10,6
71.14,39.0,61601.05,128.62,Business-focused real-time toolset,144,1,95,2016-06-02 21:02:22,0,21,2,6
67.76,26.0,53647.81,122.31,Vision-oriented optimizing middleware,158,0,1,2016-06-10 03:56:41,0,3,10,6
55.77,27.0,39193.45,131.29,Monitored object-oriented Graphic Interface,72,1,47,2016-03-23 21:06:51,0,21,23,3
68.37,45.0,50723.67,174.88,Secured 24hour policy,184,0,178,2016-02-11 04:37:34,1,4,11,2
45.99,51.0,74535.94,188.56,Front-line system-worthy flexibility,295,1,59,2016-02-18 22:42:33,0,22,18,2
41.73,31.0,59886.58,240.64,Optional full-range projection,318,1,81,2016-03-05 23:02:11,0,23,5,3
56.16,30.0,33293.78,174.88,Total 5thgeneration standardization,218,0,75,2016-05-10 17:13:47,1,17,10,5
54.88,22.0,31215.88,121.07,Profit-focused secondary portal,292,0,49,2016-07-03 04:11:40,0,4,3,7
41.73,28.0,71222.4,217.37,Fundamental methodical support,327,0,205,2016-05-19 14:30:17,1,14,19,5
40.04,34.0,40183.75,168.34,Cloned explicit middleware,182,1,50,2016-03-11 00:05:48,0,0,11,3
75.71,40.0,63430.33,158.42,Enterprise-wide tangible model,76,1,187,2016-03-18 13:22:35,0,13,18,3
80.51,45.0,59610.81,236.19,Secured 24hour policy,112,0,100,2016-03-05 12:03:41,1,12,5,3
56.34,30.0,57877.15,244.91,Cross-platform logistical pricing structure,435,1,20,2016-05-08 10:25:08,0,10,8,5
54.88,22.0,67058.72,136.21,Customizable modular Internet solution,41,0,41,2016-07-03 04:11:40,0,4,3,7
46.61,21.0,61009.1,157.04,Function-based context-sensitive secured line,430,1,187,2016-01-16 11:35:01,1,11,16,1
46.61,41.0,50671.6,234.26,Synergistic reciprocal attitude,283,1,97,2016-05-31 23:42:26,1,23,31,5
59.05,43.0,53922.43,157.04,Ameliorated discrete extranet,364,0,185,2016-07-17 01:13:56,1,1,17,7
67.56,36.0,32549.95,115.26,Managed zero tolerance concept,163,1,116,2016-02-27 12:34:19,1,12,27,2
67.56,28.0,71222.4,139.01,Intuitive exuding service-desk,506,0,66,2016-05-08 22:24:27,0,22,8,5
83.4,34.0,59785.94,160.03,Cloned explicit middleware,124,0,188,2016-03-11 00:05:48,0,0,11,3
84.98,29.0,72203.96,216.49,Front-line dynamic model,514,1,88,2016-03-15 17:33:15,0,17,15,3
82.73,51.0,74535.94,111.94,Persistent even-keeled application,454,1,68,2016-03-11 06:49:10,0,6,11,3
39.36,42.0,59243.46,243.61,Virtual 5thgeneration neural-net,207,1,129,2016-04-06 11:24:21,1,11,6,4
89.05,38.0,57868.44,131.55,Open-source local approach,436,1,203,2016-01-23 18:59:21,1,18,23,1
65.65,36.0,59240.24,140.46,Up-sized incremental encryption,73,0,29,2016-06-29 10:50:45,0,10,29,6
45.48,32.0,55424.24,178.92,Business-focused transitional solution,234,1,99,2016-03-31 20:55:22,0,20,31,3
49.21,29.0,53431.35,233.04,Re-engineered optimal policy,64,0,27,2016-05-03 16:02:50,0,16,3,5
50.08,52.0,33951.63,186.37,Customizable tangible hierarchy,404,1,9,2016-06-16 02:01:24,1,2,16,6
71.84,39.0,56729.78,141.96,Organized global flexibility,460,1,105,2016-05-28 12:20:15,1,12,28,5
56.16,33.0,51510.18,120.06,Monitored systematic hierarchy,512,0,49,2016-01-15 19:40:47,1,19,15,1
55.6,54.0,58966.22,136.64,Focused upward-trending core,427,0,36,2016-03-09 00:41:46,1,0,9,3
78.96,40.0,66873.9,195.69,Managed client-server access,286,1,111,2016-01-31 04:10:20,0,4,31,1
87.35,31.0,55121.65,207.17,Inverse local hub,58,0,41,2016-06-21 14:32:32,0,14,21,6
89.05,38.0,57868.44,130.83,Open-source local approach,436,1,157,2016-04-06 11:24:21,1,11,6,4
89.05,44.0,48335.2,137.24,Realigned intermediate application,285,0,118,2016-02-11 04:37:34,1,4,11,2
52.68,32.0,55424.24,178.92,Business-focused transitional solution,234,1,66,2016-01-09 03:45:19,0,3,9,1
65.59,31.0,56180.93,143.04,Profit-focused attitude-oriented task-force,344,0,44,2016-07-11 09:32:53,1,9,11,7
83.71,45.0,50671.6,138.71,Enhanced homogeneous moderator,515,1,197,2016-03-05 12:03:41,1,12,5,3
65.77,23.0,59243.46,143.13,Customizable zero-defect Internet solution,136,1,175,2016-04-01 09:21:14,0,9,1,4
84.98,27.0,63296.87,168.92,Reverse-engineered well-modulated capability,438,1,187,2016-07-08 03:47:41,0,3,8,7
76.2,34.0,59785.94,168.34,Cloned explicit middleware,182,1,126,2016-02-27 08:52:50,1,8,27,2
37.32,24.0,33293.78,184.88,Multi-lateral multi-state encryption,318,0,149,2016-01-05 20:58:42,0,20,5,1
63.89,45.0,74903.41,137.24,Enhanced homogeneous moderator,515,1,21,2016-01-23 18:59:21,1,18,23,1
79.52,35.0,57846.68,120.63,Face-to-face even-keeled website,140,0,49,2016-06-10 03:56:41,0,3,10,6
51.24,32.0,70505.06,182.2,Up-sized 6thgeneration moratorium,129,0,56,2016-06-09 21:43:05,1,21,9,6
81.58,38.0,57868.44,230.93,Profit-focused dedicated utilization,14,0,203,2016-07-19 12:05:58,1,12,19,7
41.89,28.0,67669.06,180.88,Intuitive exuding service-desk,115,0,192,2016-04-07 15:18:10,0,15,7,4
55.6,32.0,55424.24,172.83,Focused upward-trending core,234,1,34,2016-04-28 22:54:37,0,22,28,4
87.35,35.0,54429.17,236.87,Face-to-face even-keeled website,398,0,157,2016-07-03 09:22:30,1,9,3,7
66.18,28.0,71222.4,172.81,Front-line zero-defect array,327,0,41,2016-05-06 21:07:31,0,21,6,5
34.66,38.0,71455.62,158.35,Enhanced optimizing website,285,0,203,2016-05-19 14:30:17,1,14,19,5
89.05,41.0,57846.68,158.8,Innovative background conglomeration,484,0,118,2016-07-06 05:34:52,1,5,6,7
68.18,45.0,59610.81,137.24,Enhanced homogeneous moderator,515,1,118,2016-07-10 17:24:51,1,17,10,7
39.96,54.0,56605.12,202.25,Focused upward-trending core,310,0,100,2016-02-21 05:23:28,0,5,21,2
40.42,26.0,35521.88,231.37,Sharable reciprocal project,406,1,46,2016-02-15 12:25:28,0,12,15,2
74.63,27.0,64021.55,193.29,Front-line dynamic model,161,0,192,2016-06-17 20:18:27,0,20,17,6
59.51,40.0,69718.19,122.59,Total 5thgeneration standardization,184,0,149,2016-06-29 10:50:45,0,10,29,6
55.6,39.0,49850.52,199.08,Automated mobile model,366,0,149,2016-02-02 08:55:26,0,8,2,2
75.55,36.0,61610.05,140.46,Up-sized incremental encryption,105,0,192,2016-01-12 21:17:15,1,21,12,1
56.39,29.0,73910.9,221.98,Synergized coherent interface,460,1,9,2016-03-10 23:36:03,1,23,10,3
82.07,22.0,63363.04,121.07,Adaptive contextually-based methodology,167,0,40,2016-07-03 04:11:40,0,4,3,7
78.84,30.0,57877.15,240.95,Total 5thgeneration standardization,285,0,20,2016-07-21 10:54:35,1,10,21,7
75.42,30.0,57877.15,201.58,Synchronized systemic hierarchy,73,0,149,2016-01-05 20:58:42,0,20,5,1
78.6,34.0,59785.94,160.03,Function-based incremental standardization,147,0,188,2016-02-27 08:52:50,0,8,27,2
46.61,31.0,40182.84,174.88,Pre-emptive value-added workforce,327,0,198,2016-07-11 09:32:53,1,9,11,7
55.6,39.0,51739.63,171.23,Automated mobile model,366,0,71,2016-01-03 07:13:53,0,7,3,1
54.88,40.0,77988.71,182.2,Programmable asymmetric data-warehouse,338,0,5,2016-01-12 03:28:31,0,3,12,1
59.59,38.0,57868.44,130.83,User-friendly grid-enabled analyzer,436,1,203,2016-02-13 07:53:55,1,7,13,2
55.6,24.0,52252.91,182.2,Focused upward-trending core,477,0,93,2016-04-17 21:39:11,0,21,17,4
59.51,40.0,31265.75,136.18,Upgradable optimizing toolset,3,1,20,2016-05-08 10:25:08,1,10,8,5
44.72,41.0,57846.68,120.63,Down-sized background groupware,495,0,25,2016-05-25 20:10:02,1,20,25,5
55.6,54.0,44304.13,161.16,Automated stable help-desk,506,1,119,2016-05-31 09:06:29,1,9,31,5
66.18,19.0,20592.99,203.84,Up-sized bi-directional infrastructure,303,1,126,2016-03-11 00:05:48,0,0,11,3
81.58,25.0,50506.44,241.03,Integrated interactive support,283,1,64,2016-04-28 02:55:10,0,2,28,4
71.33,36.0,29398.61,140.46,Monitored systematic hierarchy,294,0,171,2016-02-26 19:48:23,0,19,26,2
88.04,38.0,51920.49,187.76,Centralized content-based focus group,139,0,137,2016-07-03 04:11:40,0,4,3,7
48.03,40.0,66815.54,117.3,Object-based modular functionalities,133,1,112,2016-05-30 20:08:51,1,20,30,5
66.08,46.0,19345.36,229.22,Horizontal client-server database,288,1,176,2016-01-07 23:02:43,0,23,7,1
67.56,28.0,49282.87,230.52,Intuitive exuding service-desk,506,0,102,2016-01-23 17:39:06,0,17,23,1
55.6,54.0,42993.48,161.16,Automated stable help-desk,487,1,110,2016-05-31 09:06:29,1,9,31,5
80.31,28.0,64828.0,207.17,Synchronized user-facing core,479,1,105,2016-05-28 12:20:15,0,12,28,5
44.33,39.0,75044.35,207.17,Intuitive exuding service-desk,269,0,205,2016-06-21 14:32:32,0,14,21,6
40.04,23.0,55121.65,172.81,Team-oriented executive core,136,1,44,2016-02-15 16:52:04,0,16,15,2
